sector,capacity_band,stage,deal_amount,stage_probability_pct,expected_close_date,fiscal_year,fiscal_quarter,is_closed,is_successful,opportunity_id,donor_id,contact_id
Environment,50K-100K,Discovery,1000.0,5,2020-10-01,2021,4,True,False,opp_2314270,6f108800-1463-449f-bbc4-5906ea7fd1a2,contact_9112952
Environment,100K-250K,Committed,1000.0,100,2019-02-12,2019,1,True,True,opp_6077290,f9083353-c393-4457-9898-a5989c5a73f4,contact_1296873
Finance/Banking,250K-500K,Evaluation,951.8000000000001,30,2025-03-27,2025,1,True,True,opp_3284180,a47b275e-a951-4783-93e9-98916e1dbc08,contact_3618581
Finance/Banking,2M-5M,Lost,951.8000000000001,0,2021-09-20,2022,3,True,False,opp_4165431,a47b275e-a951-4783-93e9-98916e1dbc08,contact_2942461
Education,2M-5M,Engagement,1000.0,17,2022-01-30,2022,1,True,False,opp_5404103,5e8b774c-fe09-47a5-8a48-631f93737dd0,contact_7978576
Education,250K-500K,Evaluation,1000.0,40,2025-05-24,2025,2,True,True,opp_4388688,5e8b774c-fe09-47a5-8a48-631f93737dd0,contact_5811234
Education,500K-1M,Evaluation,1000.0,54,2026-08-05,2027,3,False,False,opp_4661668,5e8b774c-fe09-47a5-8a48-631f93737dd0,contact_9881612
Education,1M-2M,Lost,1000.0,0,2026-06-13,2026,2,False,False,opp_7874370,5e8b774c-fe09-47a5-8a48-631f93737dd0,contact_8253489
Education,5M+,Rejected,1000.0,0,2021-01-02,2021,1,True,False,opp_7025164,5e8b774c-fe09-47a5-8a48-631f93737dd0,contact_3907721
Education,1M-2M,Proposal,1000.0,65,2027-08-10,2028,3,False,False,opp_3571707,5e8b774c-fe09-47a5-8a48-631f93737dd0,contact_1207259
Government,100K-250K,Engagement,1000.0,30,2024-11-05,2025,4,True,True,opp_5138479,09d21ff3-cd05-4f85-85ee-e78e72d93b95,contact_2435167
Government,2M-5M,Committed,1000.0,100,2025-01-09,2025,1,True,False,opp_3704881,09d21ff3-cd05-4f85-85ee-e78e72d93b95,contact_4867427
Government,5M+,Engagement,1000.0,32,2021-07-03,2022,3,True,False,opp_2168868,09d21ff3-cd05-4f85-85ee-e78e72d93b95,contact_5695892
Environment,2M-5M,Rejected,1000.0,0,2026-10-13,2027,4,False,False,opp_7617146,528bad60-e1ee-4090-acfd-7d26840d8b89,contact_2853963
Environment,1M-2M,Rejected,1000.0,0,2022-09-18,2023,3,True,False,opp_9640215,528bad60-e1ee-4090-acfd-7d26840d8b89,contact_6791242
Environment,50K-100K,Discovery,1000.0,6,2022-10-13,2023,4,True,True,opp_5730292,528bad60-e1ee-4090-acfd-7d26840d8b89,contact_9274077
Finance/Banking,250K-500K,Lost,1000.0,0,2019-02-26,2019,1,True,False,opp_3041514,7199f09c-110f-49e0-b05f-a14577512be7,contact_3404242
Finance/Banking,50K-100K,Lost,1000.0,0,2022-09-26,2023,3,True,False,opp_5829643,7199f09c-110f-49e0-b05f-a14577512be7,contact_8000990
Finance/Banking,100K-250K,Committed,1000.0,100,2026-05-16,2026,2,False,False,opp_9816200,7199f09c-110f-49e0-b05f-a14577512be7,contact_6078989
Finance/Banking,5M+,Negotiation,1000.0,76,2026-11-16,2027,4,False,False,opp_6434610,7199f09c-110f-49e0-b05f-a14577512be7,contact_9009713
Government,50K-100K,Proposal,229.4,60,2027-09-01,2028,3,False,False,opp_7851655,474fe919-8c9f-4e73-9329-859f384655bc,contact_9535704
Government,50K-100K,Committed,229.4,100,2026-08-11,2027,3,False,False,opp_3779788,474fe919-8c9f-4e73-9329-859f384655bc,contact_6223395
Technology,500K-1M,Rejected,1000.0,0,2019-11-28,2020,4,True,False,opp_6033607,ffa8aee4-fe52-4ac5-95fa-67b00230040e,contact_9977000
Technology,2M-5M,Engagement,1000.0,15,2020-11-09,2021,4,True,True,opp_1801835,ffa8aee4-fe52-4ac5-95fa-67b00230040e,contact_3056864
Technology,5M+,Lost,1000.0,0,2020-06-21,2020,2,True,False,opp_4473303,ffa8aee4-fe52-4ac5-95fa-67b00230040e,contact_6008957
Finance/Banking,1M-2M,Proposal,430.4,61,2019-08-27,2020,3,True,True,opp_7935487,bacc9d6c-02f3-4fc0-a962-80b85bf51cfc,contact_5892946
Finance/Banking,250K-500K,Committed,430.4,100,2024-01-23,2024,1,True,True,opp_8321863,bacc9d6c-02f3-4fc0-a962-80b85bf51cfc,contact_7029511
Finance/Banking,2M-5M,Engagement,430.4,15,2020-06-17,2020,2,True,False,opp_6665474,bacc9d6c-02f3-4fc0-a962-80b85bf51cfc,contact_5981433
Pharmaceuticals,500K-1M,Rejected,1000.0,0,2025-09-25,2026,3,True,False,opp_1829053,eb60fc19-9dc3-4c64-8620-1539daa7893f,contact_3497567
Pharmaceuticals,5M+,Committed,1000.0,100,2021-10-03,2022,4,True,True,opp_1394495,eb60fc19-9dc3-4c64-8620-1539daa7893f,contact_8042657
Pharmaceuticals,5M+,Evaluation,1000.0,51,2024-01-17,2024,1,True,False,opp_4124561,eb60fc19-9dc3-4c64-8620-1539daa7893f,contact_4350200
Technology,500K-1M,Negotiation,1000.0,70,2024-05-02,2024,2,True,True,opp_5572272,6077ed6d-2728-42a3-a192-e5e90c0d5983,contact_3870013
Technology,5M+,Proposal,1000.0,70,2020-09-25,2021,3,True,False,opp_5143076,6077ed6d-2728-42a3-a192-e5e90c0d5983,contact_2014197
Technology,5M+,Rejected,1000.0,0,2026-03-17,2026,1,True,False,opp_1055883,6077ed6d-2728-42a3-a192-e5e90c0d5983,contact_9471669
Technology,2M-5M,Evaluation,1000.0,37,2027-10-04,2028,4,False,False,opp_3401038,6077ed6d-2728-42a3-a192-e5e90c0d5983,contact_9089850
Environment,1M-2M,Engagement,378.2,19,2025-08-07,2026,3,True,True,opp_2668581,c9b454df-f617-4259-9acc-8503fbc72069,contact_2075688
Environment,100K-250K,Engagement,378.2,34,2024-03-25,2024,1,True,True,opp_8112622,c9b454df-f617-4259-9acc-8503fbc72069,contact_7644971
Environment,250K-500K,Proposal,378.2,54,2019-08-01,2020,3,True,False,opp_1980507,c9b454df-f617-4259-9acc-8503fbc72069,contact_4156735
Environment,50K-100K,Proposal,378.2,65,2022-11-21,2023,4,True,True,opp_7791423,c9b454df-f617-4259-9acc-8503fbc72069,contact_6691915
Environment,5M+,Engagement,378.2,18,2025-08-25,2026,3,True,False,opp_2140280,c9b454df-f617-4259-9acc-8503fbc72069,contact_7052920
Science & Research,2M-5M,Committed,497.40000000000003,100,2022-09-20,2023,3,True,True,opp_8928473,7e7014cf-6d51-4209-9ba2-c19e11552eee,contact_4198795
Science & Research,1M-2M,Engagement,497.40000000000003,30,2022-11-15,2023,4,True,False,opp_1157819,7e7014cf-6d51-4209-9ba2-c19e11552eee,contact_9520783
Science & Research,2M-5M,Rejected,497.40000000000003,0,2019-11-01,2020,4,True,False,opp_8762827,7e7014cf-6d51-4209-9ba2-c19e11552eee,contact_8032633
Science & Research,2M-5M,Evaluation,497.40000000000003,54,2026-10-08,2027,4,False,False,opp_9130070,7e7014cf-6d51-4209-9ba2-c19e11552eee,contact_1910396
Science & Research,100K-250K,Discovery,497.40000000000003,20,2025-10-26,2026,4,True,False,opp_4367801,7e7014cf-6d51-4209-9ba2-c19e11552eee,contact_1818797
Science & Research,50K-100K,Discovery,497.40000000000003,17,2020-01-07,2020,1,True,False,opp_8621493,7e7014cf-6d51-4209-9ba2-c19e11552eee,contact_6755994
Science & Research,500K-1M,Negotiation,497.40000000000003,82,2023-10-16,2024,4,True,True,opp_6403765,7e7014cf-6d51-4209-9ba2-c19e11552eee,contact_2269146
Environment,100K-250K,Rejected,1000.0,0,2021-07-05,2022,3,True,False,opp_4192646,854abfdd-69d1-47b9-9d0b-0e9219defc85,contact_5751091
Environment,50K-100K,Lost,1000.0,0,2019-12-23,2020,4,True,False,opp_3207831,854abfdd-69d1-47b9-9d0b-0e9219defc85,contact_6960828
Environment,5M+,Proposal,1000.0,55,2024-06-27,2024,2,True,True,opp_7547582,854abfdd-69d1-47b9-9d0b-0e9219defc85,contact_7537415
Environment,100K-250K,Rejected,1000.0,0,2022-01-28,2022,1,True,False,opp_6387237,854abfdd-69d1-47b9-9d0b-0e9219defc85,contact_8971064
Arts & Culture,1M-2M,Engagement,811.9,34,2021-11-28,2022,4,True,False,opp_1170352,492c98c4-c571-414d-97ef-c8538d1d4d2f,contact_2155172
Arts & Culture,500K-1M,Committed,811.9,100,2025-10-12,2026,4,True,True,opp_8865606,492c98c4-c571-414d-97ef-c8538d1d4d2f,contact_6124039
Arts & Culture,100K-250K,Committed,811.9,100,2024-05-03,2024,2,True,True,opp_6071479,492c98c4-c571-414d-97ef-c8538d1d4d2f,contact_3286885
Arts & Culture,5M+,Evaluation,811.9,47,2026-05-17,2026,2,False,False,opp_4347395,492c98c4-c571-414d-97ef-c8538d1d4d2f,contact_2979094
Arts & Culture,5M+,Rejected,811.9,0,2022-08-06,2023,3,True,False,opp_6530544,492c98c4-c571-414d-97ef-c8538d1d4d2f,contact_3332891
Arts & Culture,100K-250K,Engagement,811.9,21,2021-02-23,2021,1,True,True,opp_2568928,492c98c4-c571-414d-97ef-c8538d1d4d2f,contact_8423396
Technology,250K-500K,Proposal,1000.0,66,2026-02-08,2026,1,True,False,opp_4809030,e24f35d0-f22e-4971-8fc5-0b41cd415ae5,contact_6140326
Technology,500K-1M,Committed,1000.0,100,2025-05-22,2025,2,True,False,opp_9021622,e24f35d0-f22e-4971-8fc5-0b41cd415ae5,contact_1058188
Technology,50K-100K,Discovery,1000.0,10,2021-08-23,2022,3,True,False,opp_5256680,e24f35d0-f22e-4971-8fc5-0b41cd415ae5,contact_3392468
Finance/Banking,500K-1M,Committed,698.0,100,2026-07-18,2027,3,False,False,opp_7816372,ccea48f4-17d6-4efd-965c-a80af124c8d4,contact_7503802
Finance/Banking,1M-2M,Committed,698.0,100,2026-10-24,2027,4,False,False,opp_2602259,ccea48f4-17d6-4efd-965c-a80af124c8d4,contact_2580439
Finance/Banking,5M+,Lost,698.0,0,2019-05-30,2019,2,True,False,opp_8629479,ccea48f4-17d6-4efd-965c-a80af124c8d4,contact_3411132
Finance/Banking,250K-500K,Rejected,698.0,0,2019-07-07,2020,3,True,False,opp_1325677,ccea48f4-17d6-4efd-965c-a80af124c8d4,contact_3678786
Nonprofit,250K-500K,Negotiation,807.8,82,2021-12-08,2022,4,True,True,opp_2262053,dc1329df-162d-4390-91c6-5149642c263c,contact_9191984
Nonprofit,1M-2M,Proposal,807.8,69,2021-11-26,2022,4,True,False,opp_5467495,dc1329df-162d-4390-91c6-5149642c263c,contact_2757039
Nonprofit,50K-100K,Committed,807.8,100,2025-09-08,2026,3,True,True,opp_7445337,dc1329df-162d-4390-91c6-5149642c263c,contact_2940767
Nonprofit,1M-2M,Lost,807.8,0,2025-07-17,2026,3,True,False,opp_8629475,dc1329df-162d-4390-91c6-5149642c263c,contact_7507389
Healthcare,2M-5M,Lost,20.0,0,2020-06-30,2020,2,True,False,opp_2757094,8bd5afb8-2bb2-47d2-870d-55718df06224,contact_6747496
Healthcare,500K-1M,Proposal,20.0,59,2021-09-03,2022,3,True,False,opp_5784850,8bd5afb8-2bb2-47d2-870d-55718df06224,contact_9717346
Healthcare,500K-1M,Evaluation,20.0,46,2026-04-30,2026,2,False,False,opp_6199754,8bd5afb8-2bb2-47d2-870d-55718df06224,contact_2196512
Healthcare,100K-250K,Rejected,20.0,0,2023-03-24,2023,1,True,False,opp_9854569,8bd5afb8-2bb2-47d2-870d-55718df06224,contact_8473575
Healthcare,500K-1M,Negotiation,20.0,83,2025-07-22,2026,3,True,True,opp_8670347,8bd5afb8-2bb2-47d2-870d-55718df06224,contact_9101326
Healthcare,5M+,Proposal,20.0,68,2022-11-14,2023,4,True,False,opp_5359761,8bd5afb8-2bb2-47d2-870d-55718df06224,contact_1613321
Pharmaceuticals,500K-1M,Engagement,1000.0,22,2024-08-29,2025,3,True,False,opp_9078981,bf1f7bda-0855-4b78-837b-9e3945ad6eb4,contact_5527915
Pharmaceuticals,500K-1M,Discovery,1000.0,13,2027-01-06,2027,1,False,False,opp_2679654,bf1f7bda-0855-4b78-837b-9e3945ad6eb4,contact_7342215
Pharmaceuticals,1M-2M,Negotiation,1000.0,81,2020-12-10,2021,4,True,True,opp_3053872,bf1f7bda-0855-4b78-837b-9e3945ad6eb4,contact_9022241
Pharmaceuticals,250K-500K,Lost,1000.0,0,2024-03-04,2024,1,True,False,opp_9513090,bf1f7bda-0855-4b78-837b-9e3945ad6eb4,contact_7950342
Pharmaceuticals,1M-2M,Engagement,1000.0,25,2021-08-09,2022,3,True,False,opp_8487354,bf1f7bda-0855-4b78-837b-9e3945ad6eb4,contact_1928692
Pharmaceuticals,5M+,Committed,1000.0,100,2026-07-28,2027,3,False,False,opp_9035694,bf1f7bda-0855-4b78-837b-9e3945ad6eb4,contact_5480615
Pharmaceuticals,500K-1M,Lost,1000.0,0,2020-07-03,2021,3,True,False,opp_3984150,bf1f7bda-0855-4b78-837b-9e3945ad6eb4,contact_9280511
Technology,500K-1M,Discovery,719.6666666666667,5,2020-05-08,2020,2,True,False,opp_5774210,796389f7-d755-4133-8243-ecf193b40619,contact_7297833
Technology,5M+,Evaluation,719.6666666666667,50,2023-04-04,2023,2,True,False,opp_6376522,796389f7-d755-4133-8243-ecf193b40619,contact_8566894
Education,100K-250K,Committed,1000.0,100,2022-11-28,2023,4,True,True,opp_2529830,efa2baf1-7365-43fe-a8e7-4ceb49045e72,contact_8502800
Education,1M-2M,Proposal,1000.0,57,2019-08-20,2020,3,True,True,opp_6453320,efa2baf1-7365-43fe-a8e7-4ceb49045e72,contact_6709996
Education,1M-2M,Rejected,1000.0,0,2027-03-01,2027,1,False,False,opp_1312379,efa2baf1-7365-43fe-a8e7-4ceb49045e72,contact_6392572
Education,500K-1M,Lost,1000.0,0,2023-05-07,2023,2,True,False,opp_1965735,efa2baf1-7365-43fe-a8e7-4ceb49045e72,contact_1339690
Education,1M-2M,Committed,1000.0,100,2021-07-12,2022,3,True,True,opp_6980135,95dacfb1-abdd-4493-a201-45f218663d4c,contact_2311033
Education,100K-250K,Engagement,1000.0,26,2020-12-31,2021,4,True,False,opp_4889887,95dacfb1-abdd-4493-a201-45f218663d4c,contact_3109550
Education,250K-500K,Evaluation,1000.0,45,2019-03-11,2019,1,True,False,opp_4588377,95dacfb1-abdd-4493-a201-45f218663d4c,contact_8909010
Education,2M-5M,Engagement,498.6,31,2025-07-14,2026,3,True,True,opp_7088403,528e4293-d237-47ce-9bab-a1326c6b3e5d,contact_8853702
Education,1M-2M,Engagement,498.6,21,2022-07-25,2023,3,True,True,opp_3142347,528e4293-d237-47ce-9bab-a1326c6b3e5d,contact_9916673
Education,1M-2M,Negotiation,498.6,82,2022-02-24,2022,1,True,True,opp_1191841,528e4293-d237-47ce-9bab-a1326c6b3e5d,contact_7655703
Education,50K-100K,Lost,498.6,0,2023-03-26,2023,1,True,False,opp_4654716,528e4293-d237-47ce-9bab-a1326c6b3e5d,contact_4115589
Pharmaceuticals,500K-1M,Discovery,1000.0,16,2019-02-06,2019,1,True,False,opp_6230922,e4ab2f32-be65-4bf7-8e2f-95b557b28e6f,contact_2881908
Pharmaceuticals,2M-5M,Discovery,1000.0,6,2021-07-25,2022,3,True,True,opp_9944428,e4ab2f32-be65-4bf7-8e2f-95b557b28e6f,contact_5777391
Science & Research,500K-1M,Evaluation,998.4000000000001,40,2023-08-19,2024,3,True,False,opp_8972959,def2db99-66ab-4edf-b456-6db4fdbe1c64,contact_2527138
Science & Research,50K-100K,Negotiation,998.4000000000001,90,2023-11-24,2024,4,True,True,opp_6781578,def2db99-66ab-4edf-b456-6db4fdbe1c64,contact_1139741
Science & Research,50K-100K,Lost,998.4000000000001,0,2025-06-23,2025,2,True,False,opp_4068214,def2db99-66ab-4edf-b456-6db4fdbe1c64,contact_1711668
Science & Research,500K-1M,Engagement,998.4000000000001,31,2019-12-02,2020,4,True,False,opp_9680290,def2db99-66ab-4edf-b456-6db4fdbe1c64,contact_6998263
Nonprofit,2M-5M,Rejected,1000.0,0,2022-05-31,2022,2,True,False,opp_9954365,79550888-d81c-43c4-9875-bf1d2cbee0ee,contact_9004543
Nonprofit,5M+,Committed,1000.0,100,2021-01-30,2021,1,True,True,opp_6632629,79550888-d81c-43c4-9875-bf1d2cbee0ee,contact_3664980
Hospitality,50K-100K,Engagement,1000.0,15,2020-06-30,2020,2,True,False,opp_7466708,60f551f0-fc31-4b4c-8b93-b9537e5f9d04,contact_5879468
Hospitality,500K-1M,Lost,1000.0,0,2023-06-04,2023,2,True,False,opp_2750733,60f551f0-fc31-4b4c-8b93-b9537e5f9d04,contact_7609948
Hospitality,100K-250K,Discovery,1000.0,10,2019-10-12,2020,4,True,True,opp_2867848,60f551f0-fc31-4b4c-8b93-b9537e5f9d04,contact_4533466
Hospitality,5M+,Committed,1000.0,100,2020-11-28,2021,4,True,True,opp_9452342,60f551f0-fc31-4b4c-8b93-b9537e5f9d04,contact_5017121
Hospitality,1M-2M,Lost,1000.0,0,2025-05-15,2025,2,True,False,opp_6382512,60f551f0-fc31-4b4c-8b93-b9537e5f9d04,contact_1016203
Hospitality,5M+,Lost,1000.0,0,2022-01-29,2022,1,True,False,opp_5284942,60f551f0-fc31-4b4c-8b93-b9537e5f9d04,contact_5881792
Hospitality,5M+,Proposal,1000.0,58,2023-03-06,2023,1,True,True,opp_1047843,60f551f0-fc31-4b4c-8b93-b9537e5f9d04,contact_5857702
Science & Research,250K-500K,Evaluation,934.0,45,2019-10-14,2020,4,True,True,opp_6263306,5ed5573f-937a-4517-903c-3af4cded5e21,contact_1421644
Science & Research,1M-2M,Rejected,934.0,0,2022-08-25,2023,3,True,False,opp_6099743,5ed5573f-937a-4517-903c-3af4cded5e21,contact_3461470
Science & Research,250K-500K,Negotiation,934.0,84,2024-02-11,2024,1,True,True,opp_3313663,5ed5573f-937a-4517-903c-3af4cded5e21,contact_1628259
Science & Research,1M-2M,Committed,934.0,100,2022-06-05,2022,2,True,True,opp_1435581,5ed5573f-937a-4517-903c-3af4cded5e21,contact_6138060
Science & Research,100K-250K,Discovery,934.0,15,2023-09-30,2024,3,True,False,opp_6332548,5ed5573f-937a-4517-903c-3af4cded5e21,contact_4669080
Science & Research,1M-2M,Evaluation,934.0,51,2024-03-03,2024,1,True,False,opp_7857675,5ed5573f-937a-4517-903c-3af4cded5e21,contact_4825883
Technology,1M-2M,Engagement,903.4000000000001,19,2023-04-30,2023,2,True,False,opp_8341549,a57dc02c-75da-4b8f-a250-e61d547aa607,contact_6671596
Technology,2M-5M,Engagement,903.4000000000001,27,2024-03-11,2024,1,True,False,opp_2851674,a57dc02c-75da-4b8f-a250-e61d547aa607,contact_2398879
Healthcare,5M+,Engagement,1000.0,20,2027-12-30,2028,4,False,False,opp_1527230,04d28a36-7802-441e-a613-1cea6f702c8c,contact_3788949
Healthcare,50K-100K,Engagement,1000.0,15,2024-09-05,2025,3,True,True,opp_3456415,04d28a36-7802-441e-a613-1cea6f702c8c,contact_1205067
Education,50K-100K,Discovery,829.4,17,2027-03-11,2027,1,False,False,opp_7039162,4226782c-0dc8-46b1-8dff-39f7475f8128,contact_2450462
Education,500K-1M,Negotiation,829.4,73,2025-06-30,2025,2,True,True,opp_6532159,4226782c-0dc8-46b1-8dff-39f7475f8128,contact_5240534
Agriculture,2M-5M,Negotiation,671.8000000000001,78,2023-05-21,2023,2,True,True,opp_7237645,1aedfcf2-e2e1-479c-bd7d-357bcc3a22f8,contact_5197687
Agriculture,50K-100K,Negotiation,671.8000000000001,74,2021-01-23,2021,1,True,True,opp_7412372,1aedfcf2-e2e1-479c-bd7d-357bcc3a22f8,contact_6200013
Agriculture,1M-2M,Rejected,671.8000000000001,0,2023-03-11,2023,1,True,False,opp_4071504,1aedfcf2-e2e1-479c-bd7d-357bcc3a22f8,contact_7743447
Agriculture,2M-5M,Discovery,671.8000000000001,15,2026-09-06,2027,3,False,False,opp_6040322,1aedfcf2-e2e1-479c-bd7d-357bcc3a22f8,contact_7542958
Agriculture,2M-5M,Negotiation,671.8000000000001,84,2027-07-27,2028,3,False,False,opp_6551073,1aedfcf2-e2e1-479c-bd7d-357bcc3a22f8,contact_8464605
Education,250K-500K,Lost,70.8,0,2022-02-06,2022,1,True,False,opp_9645652,7acb366e-872e-44a6-9c93-96c541cc5052,contact_7729635
Education,50K-100K,Proposal,70.8,56,2024-12-04,2025,4,True,True,opp_4818742,7acb366e-872e-44a6-9c93-96c541cc5052,contact_3972109
Retail,500K-1M,Evaluation,373.6,50,2022-10-07,2023,4,True,False,opp_6456238,459e5791-8f8b-4bf8-bf9f-d8b74e17c542,contact_3815987
Retail,500K-1M,Rejected,373.6,0,2025-02-11,2025,1,True,False,opp_2102996,459e5791-8f8b-4bf8-bf9f-d8b74e17c542,contact_8690650
Retail,2M-5M,Discovery,373.6,20,2023-04-07,2023,2,True,True,opp_1963562,459e5791-8f8b-4bf8-bf9f-d8b74e17c542,contact_7407750
Retail,500K-1M,Engagement,373.6,28,2023-03-22,2023,1,True,False,opp_4147922,459e5791-8f8b-4bf8-bf9f-d8b74e17c542,contact_3051541
Retail,500K-1M,Lost,373.6,0,2021-09-27,2022,3,True,False,opp_1137186,459e5791-8f8b-4bf8-bf9f-d8b74e17c542,contact_1541284
Retail,5M+,Discovery,373.6,5,2022-10-19,2023,4,True,True,opp_4118452,459e5791-8f8b-4bf8-bf9f-d8b74e17c542,contact_3048530
Hospitality,5M+,Discovery,1000.0,19,2024-10-13,2025,4,True,False,opp_1018616,2828e4ac-2d04-4ee6-b9f9-9fa30116ff02,contact_2052922
Hospitality,2M-5M,Negotiation,1000.0,75,2021-11-21,2022,4,True,True,opp_7882265,2828e4ac-2d04-4ee6-b9f9-9fa30116ff02,contact_5121420
Hospitality,2M-5M,Engagement,1000.0,29,2023-04-11,2023,2,True,False,opp_6553761,2828e4ac-2d04-4ee6-b9f9-9fa30116ff02,contact_3711644
Hospitality,50K-100K,Proposal,1000.0,68,2024-11-19,2025,4,True,False,opp_8731264,2828e4ac-2d04-4ee6-b9f9-9fa30116ff02,contact_9049544
Hospitality,2M-5M,Negotiation,1000.0,73,2025-06-19,2025,2,True,True,opp_7185184,2828e4ac-2d04-4ee6-b9f9-9fa30116ff02,contact_3701357
Hospitality,1M-2M,Discovery,1000.0,8,2022-07-05,2023,3,True,False,opp_7808063,2828e4ac-2d04-4ee6-b9f9-9fa30116ff02,contact_8441744
Technology,50K-100K,Lost,749.5999999999999,0,2019-03-21,2019,1,True,False,opp_9395503,d9565b05-b747-4090-aea0-68f30bf7261b,contact_4627327
Technology,5M+,Proposal,749.5999999999999,65,2026-08-10,2027,3,False,False,opp_6478260,d9565b05-b747-4090-aea0-68f30bf7261b,contact_2388453
Pharmaceuticals,50K-100K,Negotiation,62.400000000000006,79,2021-04-02,2021,2,True,True,opp_5724240,a18b195f-2716-4e7e-bb08-510b5dc3474d,contact_9812737
Pharmaceuticals,100K-250K,Lost,62.400000000000006,0,2020-10-14,2021,4,True,False,opp_3499799,a18b195f-2716-4e7e-bb08-510b5dc3474d,contact_2094867
Pharmaceuticals,50K-100K,Lost,62.400000000000006,0,2024-09-19,2025,3,True,False,opp_2893471,a18b195f-2716-4e7e-bb08-510b5dc3474d,contact_4094569
Education,100K-250K,Discovery,904.9200000000001,13,2020-02-21,2020,1,True,True,opp_4011380,4a30b4dd-33fb-4a90-ab76-bdab071750e2,contact_8346374
Education,1M-2M,Lost,904.9200000000001,0,2022-05-11,2022,2,True,False,opp_6992780,4a30b4dd-33fb-4a90-ab76-bdab071750e2,contact_6358846
Education,2M-5M,Evaluation,904.9200000000001,35,2019-08-24,2020,3,True,True,opp_6364975,4a30b4dd-33fb-4a90-ab76-bdab071750e2,contact_8883763
Education,100K-250K,Engagement,904.9200000000001,23,2020-04-14,2020,2,True,True,opp_8406695,4a30b4dd-33fb-4a90-ab76-bdab071750e2,contact_9271674
Energy,100K-250K,Committed,1000.0,100,2025-12-13,2026,4,True,True,opp_5736671,37a03447-1d00-4c98-8ad8-3ab540871dae,contact_2808482
Energy,5M+,Rejected,1000.0,0,2023-09-27,2024,3,True,False,opp_2740083,37a03447-1d00-4c98-8ad8-3ab540871dae,contact_7988610
Healthcare,500K-1M,Committed,839.4,100,2022-03-20,2022,1,True,True,opp_5621541,da597ce3-2423-4fea-9add-40ff192f4a1d,contact_1703731
Healthcare,100K-250K,Discovery,839.4,11,2019-01-16,2019,1,True,False,opp_3010242,da597ce3-2423-4fea-9add-40ff192f4a1d,contact_4419949
Healthcare,2M-5M,Discovery,839.4,9,2019-04-03,2019,2,True,False,opp_3486739,da597ce3-2423-4fea-9add-40ff192f4a1d,contact_1244742
Healthcare,1M-2M,Evaluation,839.4,36,2023-07-16,2024,3,True,False,opp_6595300,da597ce3-2423-4fea-9add-40ff192f4a1d,contact_9826401
Healthcare,500K-1M,Negotiation,839.4,81,2024-08-24,2025,3,True,True,opp_7389610,da597ce3-2423-4fea-9add-40ff192f4a1d,contact_9603671
Healthcare,5M+,Evaluation,839.4,33,2023-08-08,2024,3,True,True,opp_5890483,da597ce3-2423-4fea-9add-40ff192f4a1d,contact_3739681
Healthcare,250K-500K,Lost,839.4,0,2021-09-18,2022,3,True,False,opp_1643891,da597ce3-2423-4fea-9add-40ff192f4a1d,contact_8620044
Science & Research,2M-5M,Lost,1000.0,0,2021-01-11,2021,1,True,False,opp_1262327,632aa978-18d5-4e66-8ae7-13dbe61988e3,contact_1709679
Science & Research,5M+,Lost,1000.0,0,2020-08-24,2021,3,True,False,opp_5277435,632aa978-18d5-4e66-8ae7-13dbe61988e3,contact_6473985
Science & Research,1M-2M,Engagement,1000.0,33,2020-10-18,2021,4,True,True,opp_8112885,632aa978-18d5-4e66-8ae7-13dbe61988e3,contact_2262495
Science & Research,50K-100K,Rejected,1000.0,0,2023-12-09,2024,4,True,False,opp_6449463,632aa978-18d5-4e66-8ae7-13dbe61988e3,contact_2767838
