donation_id,donor_id,donation_date,donation_type,donation_amount,payment_method,campaign
DON000213,e5c67574-edf0-4518-a994-79bdaabaa97b,2025-03-26,Recurring,93.69,Credit Card,Jungle Education Project
DON000214,e5c67574-edf0-4518-a994-79bdaabaa97b,2023-06-28,Recurring,47.8,Credit Card,Rescue Orphaned Gorillas
DON000215,e5c67574-edf0-4518-a994-79bdaabaa97b,2023-08-09,Recurring,56.79,Credit Card,Habitat for Hope
DON000216,f7aa684e-45fc-4cf6-b69d-a339050e2aa0,2024-04-09,One-time,106.0,Paypal,Jungle Education Project
DON000217,9ff21e6a-3739-4657-8240-f44cbd35a7e2,2023-07-21,Recurring,92.2,Credit Card,Marine Mammal Defense Mission
DON000218,9ff21e6a-3739-4657-8240-f44cbd35a7e2,2024-07-20,Recurring,67.89,Credit Card,Reforest the Sanctuary
DON000219,9ff21e6a-3739-4657-8240-f44cbd35a7e2,2023-09-11,Recurring,77.86,Credit Card,Rescue Orphaned Gorillas
DON000220,9ff21e6a-3739-4657-8240-f44cbd35a7e2,2023-10-29,Recurring,11.26,Credit Card,Rescue Orphaned Gorillas
DON000221,9ff21e6a-3739-4657-8240-f44cbd35a7e2,2024-08-16,Recurring,82.98,Credit Card,Rescue Orphaned Gorillas
DON000222,53486b4e-804d-4fde-a44b-e66be20d9065,2024-06-10,Recurring,35.26,Bank Transfer,Marine Mammal Defense Mission
DON000223,53486b4e-804d-4fde-a44b-e66be20d9065,2024-07-28,Recurring,45.74,Bank Transfer,Rescue Orphaned Gorillas
DON000224,53486b4e-804d-4fde-a44b-e66be20d9065,2025-01-03,Recurring,38.32,Bank Transfer,Reforest the Sanctuary
DON000225,53486b4e-804d-4fde-a44b-e66be20d9065,2024-06-09,Recurring,12.62,Bank Transfer,Defend the Great Apes
DON000226,53486b4e-804d-4fde-a44b-e66be20d9065,2024-09-10,Recurring,93.47,Bank Transfer,Marine Mammal Defense Mission
DON000227,207204eb-0b31-4726-b161-83c70f8605b1,2024-08-19,One-time,79.02,Paypal,Marine Mammal Defense Mission
DON000228,97372194-cff9-455f-be8f-334eb7a98b1b,2024-03-24,Recurring,52.85,Credit Card,Marine Mammal Defense Mission
DON000229,97372194-cff9-455f-be8f-334eb7a98b1b,2023-11-08,Recurring,98.88,Credit Card,Reforest the Sanctuary
DON000230,97372194-cff9-455f-be8f-334eb7a98b1b,2023-08-19,Recurring,24.84,Credit Card,Habitat for Hope
DON000231,97372194-cff9-455f-be8f-334eb7a98b1b,2023-09-30,Recurring,66.27,Credit Card,Wildlife Rescue Van Drive
DON000232,6b876865-e52c-4e80-9a54-405bcaf2eeb5,2024-03-31,One-time,13.03,Bank Transfer,Reforest the Sanctuary
DON000233,f6b633d2-c14c-428d-a387-fad23533177e,2024-02-11,Recurring,77.67,Paypal,Marine Mammal Defense Mission
DON000234,f6b633d2-c14c-428d-a387-fad23533177e,2024-07-27,Recurring,36.39,Paypal,Rescue Orphaned Gorillas
DON000235,f364eec2-ad6c-41fd-b4ae-b663c1357faf,2025-02-02,One-time,24.55,Credit Card,Reforest the Sanctuary
DON000236,8ecab571-e197-4306-a1ef-4b9e619cf540,2025-03-08,One-time,100.19,Bank Transfer,Rescue Orphaned Gorillas
DON000237,4748a0dc-41ba-4472-99af-06251db62aef,2024-01-27,One-time,101.94,Paypal,Reforest the Sanctuary
DON000238,9bb6e2f0-9efb-4c9e-8df4-0d197d9eac8f,2023-10-11,One-time,106.74,Bank Transfer,Defend the Great Apes
DON000239,436227b6-8c31-446a-aa5f-b6b6b88f3412,2023-10-03,One-time,72.21,Bank Transfer,Jungle Education Project
DON000240,027da4ec-b331-46b6-860f-8f7260ded070,2025-01-24,One-time,74.93,Bank Transfer,Marine Mammal Defense Mission
DON000241,99ad57a3-a70a-455a-94f9-f8f804ecb851,2023-12-26,One-time,91.21,Paypal,Rescue Orphaned Gorillas
DON000242,d509e90f-d695-4c49-979e-42cf46940921,2024-07-29,One-time,53.69,Paypal,Jungle Education Project
DON000243,bcc0ff08-062e-49d1-95b0-e9c68498c810,2023-12-20,One-time,67.8,Bank Transfer,Marine Mammal Defense Mission
DON000244,6c492188-991b-4fc7-b6d5-6a9645817e82,2024-07-21,One-time,116.4,Paypal,Habitat for Hope
DON000245,3aeec641-e3f6-4b38-8390-d07f56a3f4fd,2024-04-02,One-time,17.76,Bank Transfer,Marine Mammal Defense Mission
DON000246,3661bb51-8f96-459f-954f-058f26336d36,2024-11-30,Recurring,77.37,Credit Card,Habitat for Hope
DON000247,3661bb51-8f96-459f-954f-058f26336d36,2023-12-15,Recurring,68.32,Credit Card,Jungle Education Project
DON000248,c2342d38-a418-4456-af14-261cbdb6e47c,2024-05-22,One-time,57.97,Paypal,Marine Mammal Defense Mission
DON000249,73c5b990-d9a9-4727-9733-6f554ab40780,2024-05-22,One-time,103.44,Bank Transfer,Marine Mammal Defense Mission
DON000250,e175924f-f731-4185-96de-40a3e51d8b3e,2024-01-25,One-time,55.51,Bank Transfer,Wildlife Rescue Van Drive
DON000251,d19f51b0-00fa-407e-8adb-e89d2218be58,2023-07-20,Recurring,42.02,Bank Transfer,Marine Mammal Defense Mission
DON000252,d19f51b0-00fa-407e-8adb-e89d2218be58,2025-05-09,Recurring,30.07,Bank Transfer,Reforest the Sanctuary
DON000253,d19f51b0-00fa-407e-8adb-e89d2218be58,2025-02-21,Recurring,29.51,Bank Transfer,Marine Mammal Defense Mission
DON000254,684d09fd-eab2-4f54-839e-24b458d89f83,2025-03-18,Recurring,26.2,Bank Transfer,Marine Mammal Defense Mission
DON000255,684d09fd-eab2-4f54-839e-24b458d89f83,2025-04-17,Recurring,10.61,Bank Transfer,Habitat for Hope
DON000256,dd204916-180e-4a93-8550-3b84d1eedf37,2023-07-13,One-time,95.99,Paypal,Wildlife Rescue Van Drive
DON000257,e64cd8cf-5543-4f12-b4e8-d9928cdc3025,2023-10-09,One-time,28.86,Paypal,Rescue Orphaned Gorillas
DON000258,6a24e237-adb0-417d-928a-e6e70ea87616,2024-10-28,One-time,35.15,Credit Card,Habitat for Hope
DON000259,bc809226-e816-4ae6-8638-ab0597b4b57e,2024-09-23,One-time,59.34,Bank Transfer,Defend the Great Apes
DON000260,32e4b6bc-7590-4d5c-9786-e7cf403061c4,2025-02-02,One-time,55.27,Paypal,Defend the Great Apes
DON000261,cae4c6c0-db27-4bca-8d37-fa3923383496,2025-04-22,One-time,87.44,Paypal,Jungle Education Project
DON000262,b6801ada-971f-4b63-9c5d-2eec6c750775,2025-01-16,Recurring,85.83,Paypal,Defend the Great Apes
DON000263,b6801ada-971f-4b63-9c5d-2eec6c750775,2024-09-03,Recurring,20.54,Paypal,Rescue Orphaned Gorillas
DON000264,b6801ada-971f-4b63-9c5d-2eec6c750775,2023-12-18,Recurring,86.99,Paypal,Defend the Great Apes
DON000265,b6801ada-971f-4b63-9c5d-2eec6c750775,2024-08-12,Recurring,64.76,Paypal,Jungle Education Project
DON000266,b6801ada-971f-4b63-9c5d-2eec6c750775,2023-06-24,Recurring,10.73,Paypal,Reforest the Sanctuary
DON000267,d2c3a836-2758-4863-be78-581896d6e1a4,2023-08-21,One-time,33.87,Bank Transfer,Defend the Great Apes
DON000268,27cdec81-ae95-469e-ae7a-005d923e00de,2023-12-29,One-time,77.9,Credit Card,Reforest the Sanctuary
DON000269,7a23c06c-559d-427c-a5a9-00c926dc8183,2025-04-30,One-time,57.15,Bank Transfer,Wildlife Rescue Van Drive
DON000270,773977fe-a968-44fe-903e-3bcf6463d520,2025-01-15,Recurring,40.16,Paypal,Reforest the Sanctuary
DON000271,773977fe-a968-44fe-903e-3bcf6463d520,2025-03-19,Recurring,61.39,Paypal,Jungle Education Project
DON000272,773977fe-a968-44fe-903e-3bcf6463d520,2024-08-08,Recurring,9.58,Paypal,Jungle Education Project
DON000273,012b6f8a-4a5d-4796-af45-a4a3c84fbd56,2024-12-15,One-time,77.96,Paypal,Defend the Great Apes
DON000274,93923250-845b-4ca7-be21-90f8085acaeb,2025-02-16,Recurring,8.93,Credit Card,Marine Mammal Defense Mission
DON000275,93923250-845b-4ca7-be21-90f8085acaeb,2025-02-04,Recurring,41.17,Credit Card,Marine Mammal Defense Mission
DON000276,93923250-845b-4ca7-be21-90f8085acaeb,2025-01-27,Recurring,12.65,Credit Card,Rescue Orphaned Gorillas
DON000277,93923250-845b-4ca7-be21-90f8085acaeb,2024-09-12,Recurring,65.67,Credit Card,Rescue Orphaned Gorillas
DON000278,93923250-845b-4ca7-be21-90f8085acaeb,2024-12-07,Recurring,38.23,Credit Card,Jungle Education Project
DON000279,ec0e82b0-f2c3-45a0-b4b8-1651ca900430,2025-02-28,One-time,78.14,Paypal,Marine Mammal Defense Mission
DON000280,45ae4b48-4133-4e7a-99e1-ec9998023ce8,2024-03-22,One-time,27.55,Bank Transfer,Marine Mammal Defense Mission
DON000281,e9c2971a-55da-416a-b904-be30b6b1ec12,2024-10-12,One-time,79.65,Paypal,Rescue Orphaned Gorillas
DON000282,b8ed3ecf-41e6-423c-842a-af31021cb91e,2024-08-31,One-time,32.66,Bank Transfer,Defend the Great Apes
DON000283,2288fff2-2d17-43e1-9ce6-f533d32b3bc1,2025-03-30,Recurring,38.06,Credit Card,Wildlife Rescue Van Drive
DON000284,2288fff2-2d17-43e1-9ce6-f533d32b3bc1,2024-12-01,Recurring,43.83,Credit Card,Rescue Orphaned Gorillas
DON000285,2288fff2-2d17-43e1-9ce6-f533d32b3bc1,2024-04-14,Recurring,48.4,Credit Card,Rescue Orphaned Gorillas
DON000286,2288fff2-2d17-43e1-9ce6-f533d32b3bc1,2024-07-27,Recurring,79.14,Credit Card,Habitat for Hope
DON000287,3c096561-6ddc-4cc2-90e6-740be716beed,2025-01-08,One-time,79.21,Credit Card,Jungle Education Project
DON000288,2f63b75f-981f-49a6-9a89-a8c0d19748c8,2024-01-17,One-time,91.39,Credit Card,Reforest the Sanctuary
DON000289,b085957b-bcd3-4ce6-b91b-6c1e00ad75c7,2025-05-28,One-time,51.38,Credit Card,Marine Mammal Defense Mission
DON000290,119841d4-4345-4b23-a281-e00703c8a37b,2023-11-28,One-time,101.56,Credit Card,Marine Mammal Defense Mission
DON000291,bf572c1b-2137-41fb-8771-349c0e5b4a52,2023-08-16,Recurring,73.32,Credit Card,Jungle Education Project
DON000292,bf572c1b-2137-41fb-8771-349c0e5b4a52,2023-08-27,Recurring,39.16,Credit Card,Marine Mammal Defense Mission
DON000293,bf572c1b-2137-41fb-8771-349c0e5b4a52,2024-12-23,Recurring,89.77,Credit Card,Habitat for Hope
DON000294,bf572c1b-2137-41fb-8771-349c0e5b4a52,2024-06-30,Recurring,57.8,Credit Card,Defend the Great Apes
DON000295,c10f20ea-b078-40f8-99ef-a094eb5aa0ce,2023-09-09,One-time,62.97,Credit Card,Jungle Education Project
DON000296,c0177259-338c-4ec8-ab2e-0490efea4598,2025-03-08,One-time,46.16,Bank Transfer,Reforest the Sanctuary
DON000297,79705649-8a29-472e-a71f-2028ff1f58db,2025-03-05,Recurring,37.81,Bank Transfer,Jungle Education Project
DON000298,79705649-8a29-472e-a71f-2028ff1f58db,2024-09-25,Recurring,47.42,Bank Transfer,Jungle Education Project
DON000299,7e67587a-fe73-4a11-b93c-071e7b26aed3,2024-02-03,One-time,46.87,Bank Transfer,Habitat for Hope
DON000300,f9d1a4b6-54de-4993-bc1c-e28ac1248f55,2025-05-13,One-time,1.0,Paypal,Jungle Education Project
DON000301,37f4036f-49b7-401a-8b5f-585cd8508694,2024-02-24,Recurring,54.54,Credit Card,Defend the Great Apes
DON000302,37f4036f-49b7-401a-8b5f-585cd8508694,2023-08-21,Recurring,23.0,Credit Card,Marine Mammal Defense Mission
DON000303,37f4036f-49b7-401a-8b5f-585cd8508694,2024-11-15,Recurring,82.46,Credit Card,Rescue Orphaned Gorillas
DON000304,37f4036f-49b7-401a-8b5f-585cd8508694,2023-10-12,Recurring,27.07,Credit Card,Marine Mammal Defense Mission
DON000305,9607bfe2-51e5-4ac8-98b7-8277fb4147f6,2024-09-27,One-time,101.56,Bank Transfer,Jungle Education Project
DON000306,96785bb0-af40-4e1e-a32a-9e0415d462f4,2024-05-10,Recurring,22.4,Paypal,Habitat for Hope
DON000307,96785bb0-af40-4e1e-a32a-9e0415d462f4,2024-08-22,Recurring,28.21,Paypal,Defend the Great Apes
DON000308,96785bb0-af40-4e1e-a32a-9e0415d462f4,2023-06-21,Recurring,42.23,Paypal,Rescue Orphaned Gorillas
DON000309,96785bb0-af40-4e1e-a32a-9e0415d462f4,2024-02-02,Recurring,98.55,Paypal,Wildlife Rescue Van Drive
DON000310,63586792-2be7-44bd-b7b3-d808188a196f,2023-07-18,One-time,129.18,Credit Card,Jungle Education Project
DON000311,717ef244-3db1-4761-8b41-8475a68b7d5a,2024-03-10,One-time,49.41,Paypal,Rescue Orphaned Gorillas
DON000312,14a99d89-4f83-47bf-a91f-94343897d5d5,2023-06-20,One-time,57.75,Bank Transfer,Jungle Education Project
DON000313,213f3552-0114-4496-9ea6-88f96620cc4b,2024-12-15,One-time,14.19,Credit Card,Jungle Education Project
DON000314,18a7ce1a-e3d2-413d-83ce-9bc3ca8367d6,2025-01-19,One-time,13.74,Credit Card,Jungle Education Project
DON000315,82d40308-7eaf-4a49-9e4c-388d289b8038,2025-01-29,One-time,46.27,Bank Transfer,Habitat for Hope
DON000316,dec21397-4b8a-4b5b-8d48-dbe557b1fada,2025-04-09,Recurring,53.85,Paypal,Wildlife Rescue Van Drive
DON000317,dec21397-4b8a-4b5b-8d48-dbe557b1fada,2024-05-16,Recurring,75.51,Paypal,Habitat for Hope
DON000318,91730b73-f915-42d6-b9fc-661fbca870af,2024-01-22,One-time,40.35,Bank Transfer,Defend the Great Apes
DON000319,463f5e98-6d94-4a03-be1c-ff2734f49a6c,2025-02-06,One-time,117.52,Credit Card,Rescue Orphaned Gorillas
DON000320,111b6d29-71fe-4906-a182-6550730c287f,2024-05-20,Recurring,89.26,Credit Card,Marine Mammal Defense Mission
DON000321,111b6d29-71fe-4906-a182-6550730c287f,2023-11-22,Recurring,61.33,Credit Card,Defend the Great Apes
DON000322,111b6d29-71fe-4906-a182-6550730c287f,2023-07-05,Recurring,23.5,Credit Card,Wildlife Rescue Van Drive
DON000323,0c1a221f-95eb-42a2-9c24-501591570f35,2023-09-04,Recurring,60.48,Paypal,Wildlife Rescue Van Drive
DON000324,0c1a221f-95eb-42a2-9c24-501591570f35,2025-01-31,Recurring,72.36,Paypal,Rescue Orphaned Gorillas
DON000325,959694c5-fa1d-4ab8-9e5b-a4546678c620,2024-03-04,One-time,69.9,Paypal,Reforest the Sanctuary
DON000326,506f5163-4596-40fa-a573-6ef4c4985ab7,2025-04-15,One-time,20.97,Credit Card,Reforest the Sanctuary
DON000327,5b552cc6-2adb-498e-9fef-44033dd46150,2024-01-04,One-time,23.4,Paypal,Wildlife Rescue Van Drive
DON000328,f297335f-7306-4aef-adc9-287fb80f1f6e,2024-05-31,Recurring,92.65,Paypal,Defend the Great Apes
DON000329,f297335f-7306-4aef-adc9-287fb80f1f6e,2025-05-11,Recurring,21.96,Paypal,Jungle Education Project
DON000330,f297335f-7306-4aef-adc9-287fb80f1f6e,2023-10-09,Recurring,91.75,Paypal,Marine Mammal Defense Mission
DON000331,f297335f-7306-4aef-adc9-287fb80f1f6e,2024-02-14,Recurring,18.71,Paypal,Wildlife Rescue Van Drive
DON000332,cff0e579-32c3-43f0-8138-e37598d706fd,2025-06-02,One-time,57.99,Credit Card,Marine Mammal Defense Mission
DON000333,ae5369b0-6cd7-4812-8af4-9c49c46af7bc,2024-08-31,One-time,77.55,Credit Card,Defend the Great Apes
DON000334,488af116-7493-4ff8-93e5-73d592a25cf1,2025-01-17,One-time,145.86,Paypal,Jungle Education Project
DON000335,5a1874ac-ff78-47ea-bd07-ba0563589b28,2024-05-17,One-time,64.13,Credit Card,Rescue Orphaned Gorillas
DON000336,04b57bad-5e48-4283-9452-3c6db20f24ba,2024-01-01,One-time,87.94,Bank Transfer,Rescue Orphaned Gorillas
DON000337,c46d5091-dc8b-4cb1-8cdf-72657ae93f71,2023-11-29,One-time,52.21,Credit Card,Habitat for Hope
DON000338,e85e48dd-ab1e-494f-b5b8-937c3e7dbc20,2025-03-08,One-time,59.85,Credit Card,Wildlife Rescue Van Drive
DON000339,89ee6c8a-8c23-4ee1-8c75-4af08928b7f1,2025-05-05,One-time,89.38,Credit Card,Rescue Orphaned Gorillas
DON000340,9c48cf0c-005d-47ed-8ed2-0b54e863b80b,2023-12-31,Recurring,75.94,Credit Card,Reforest the Sanctuary
DON000341,9c48cf0c-005d-47ed-8ed2-0b54e863b80b,2024-09-13,Recurring,62.41,Credit Card,Reforest the Sanctuary
DON000342,29688b65-dc90-4731-ae8a-a9b2a53015b0,2024-08-17,Recurring,59.14,Credit Card,Habitat for Hope
DON000343,29688b65-dc90-4731-ae8a-a9b2a53015b0,2025-04-23,Recurring,34.77,Credit Card,Wildlife Rescue Van Drive
DON000344,29688b65-dc90-4731-ae8a-a9b2a53015b0,2024-07-07,Recurring,70.92,Credit Card,Jungle Education Project
DON000345,29688b65-dc90-4731-ae8a-a9b2a53015b0,2023-06-22,Recurring,54.48,Credit Card,Reforest the Sanctuary
DON000346,ef74f04c-2ee8-447f-8687-0a9ac2608693,2025-05-09,One-time,5.2,Paypal,Jungle Education Project
DON000347,b745024f-5ba0-447f-a3b1-c9d5365341af,2023-12-17,One-time,118.1,Credit Card,Jungle Education Project
DON000348,3b570871-fe4d-46ab-b8de-a1ba654453b9,2023-09-05,Recurring,85.36,Paypal,Wildlife Rescue Van Drive
DON000349,3b570871-fe4d-46ab-b8de-a1ba654453b9,2023-12-04,Recurring,52.42,Paypal,Rescue Orphaned Gorillas
DON000350,3b570871-fe4d-46ab-b8de-a1ba654453b9,2024-12-17,Recurring,98.91,Paypal,Reforest the Sanctuary
DON000351,3b570871-fe4d-46ab-b8de-a1ba654453b9,2025-06-19,Recurring,35.08,Paypal,Jungle Education Project
DON000352,3b570871-fe4d-46ab-b8de-a1ba654453b9,2024-01-17,Recurring,35.78,Paypal,Reforest the Sanctuary
DON000353,e1232ef3-fad8-4061-b1c2-9670bdaca9b0,2023-11-02,One-time,49.22,Credit Card,Reforest the Sanctuary
DON000354,b72f3450-a3df-4b1b-a5ec-2729e4e8427f,2024-09-22,One-time,17.06,Credit Card,Rescue Orphaned Gorillas
DON000355,9040e3e7-2ceb-4db3-9edb-0a500c0eb015,2025-05-24,Recurring,82.74,Credit Card,Reforest the Sanctuary
DON000356,9040e3e7-2ceb-4db3-9edb-0a500c0eb015,2023-08-10,Recurring,37.79,Credit Card,Marine Mammal Defense Mission
DON000357,0d00fa5a-4a6e-47e8-9fe8-98fd26a6df6c,2025-02-18,One-time,79.78,Paypal,Reforest the Sanctuary
DON000358,0a5e502f-7b9c-4f68-9807-11dc63f6ed44,2023-07-02,Recurring,20.7,Bank Transfer,Jungle Education Project
DON000359,0a5e502f-7b9c-4f68-9807-11dc63f6ed44,2023-10-20,Recurring,43.94,Bank Transfer,Marine Mammal Defense Mission
DON000360,0a5e502f-7b9c-4f68-9807-11dc63f6ed44,2024-12-25,Recurring,31.57,Bank Transfer,Reforest the Sanctuary
DON000361,0a5e502f-7b9c-4f68-9807-11dc63f6ed44,2024-05-14,Recurring,83.74,Bank Transfer,Marine Mammal Defense Mission
DON000362,0a5e502f-7b9c-4f68-9807-11dc63f6ed44,2023-12-07,Recurring,51.86,Bank Transfer,Habitat for Hope
DON000363,224063a2-ddf7-49aa-8ccd-0fade5be986e,2023-08-06,One-time,94.37,Bank Transfer,Defend the Great Apes
DON000364,7bf98975-4e49-4026-9c80-41196361d32a,2024-10-04,One-time,107.61,Credit Card,Reforest the Sanctuary
DON000365,7a359ea8-bcfc-4a5b-8243-b084704ab9a5,2023-07-23,One-time,73.88,Credit Card,Jungle Education Project
DON000366,eac614ac-4ce3-4f96-a8e7-2f749d69ad12,2024-06-11,Recurring,68.54,Credit Card,Rescue Orphaned Gorillas
DON000367,eac614ac-4ce3-4f96-a8e7-2f749d69ad12,2025-05-12,Recurring,39.11,Credit Card,Reforest the Sanctuary
DON000368,eac614ac-4ce3-4f96-a8e7-2f749d69ad12,2023-12-13,Recurring,13.02,Credit Card,Rescue Orphaned Gorillas
DON000369,3499d606-da2e-44b1-a575-675662e8725c,2024-11-02,One-time,33.64,Paypal,Jungle Education Project
DON000370,0bfa5884-8fee-4ac1-864c-39e0c75eff97,2023-07-16,One-time,69.5,Credit Card,Reforest the Sanctuary
DON000371,b528d2fe-5588-4537-9381-b077ddcf3f06,2023-07-09,One-time,37.63,Credit Card,Reforest the Sanctuary
DON000372,20795130-2744-42d0-9bf4-f056980ecb59,2024-07-14,One-time,51.28,Credit Card,Rescue Orphaned Gorillas
DON000373,b98d2415-1961-48fb-855d-fe0f829d22d9,2024-04-11,One-time,102.69,Credit Card,Reforest the Sanctuary
DON000374,d9272a7c-f677-4ce5-8d16-10686ff1f8bf,2024-02-17,One-time,48.27,Bank Transfer,Habitat for Hope
DON000375,1d83d713-4d81-4be3-849b-7300a9b16607,2024-04-12,One-time,124.17,Credit Card,Reforest the Sanctuary
DON000376,da02f269-7372-4ca8-8b57-3f89e9c064b3,2023-08-28,One-time,80.58,Paypal,Rescue Orphaned Gorillas
DON000377,2fa78530-dab6-4f97-8dbf-17c22f02d67c,2024-02-10,One-time,64.88,Bank Transfer,Marine Mammal Defense Mission
DON000378,3bec79eb-fc1c-40fa-aa70-117d1f8633d2,2024-04-04,One-time,1.0,Credit Card,Jungle Education Project
DON000379,2847d964-4cec-4ac8-bc3d-b3c2ec897822,2024-03-29,One-time,27.11,Paypal,Jungle Education Project
DON000380,0e04d2bb-b6a2-470c-8d56-7701be190a9d,2024-01-16,One-time,126.65,Bank Transfer,Jungle Education Project
DON000381,413bf776-cb2b-4f9d-8481-a4605c5f08e8,2023-08-03,One-time,32.06,Paypal,Habitat for Hope
DON000382,f77417f6-7e70-4795-9c66-932a69e8734a,2024-05-07,One-time,99.53,Credit Card,Habitat for Hope
DON000383,c92d6b3d-8e95-4c7e-a9b8-25b6aa52e1d7,2025-05-14,One-time,95.25,Credit Card,Defend the Great Apes
DON000384,e9a67d20-fd1c-400d-bf5d-96746dd3812a,2024-04-07,One-time,29.77,Paypal,Marine Mammal Defense Mission
DON000385,53e7c1f2-410d-4904-9e23-716637ab10c9,2024-08-31,Recurring,53.79,Credit Card,Defend the Great Apes
DON000386,53e7c1f2-410d-4904-9e23-716637ab10c9,2025-03-21,Recurring,34.98,Credit Card,Reforest the Sanctuary
DON000387,ef3b0fc7-6fe9-4afe-9a95-b4bb15edcb58,2024-03-22,One-time,75.52,Bank Transfer,Reforest the Sanctuary
DON000388,2f180897-c7ef-4428-bbbc-73f8e6396294,2024-09-26,One-time,33.88,Bank Transfer,Marine Mammal Defense Mission
DON000389,2459a453-84fa-4785-8283-a5c2a39ca278,2024-08-19,One-time,83.2,Paypal,Reforest the Sanctuary
DON000390,2fa585ad-e6fa-45a4-8dce-bca7982fa31c,2024-07-03,One-time,49.82,Paypal,Marine Mammal Defense Mission
DON000391,b9999771-cd92-47bc-8e60-4da13919efbf,2024-01-04,One-time,80.63,Paypal,Jungle Education Project
DON000392,397caae0-7334-48ee-9bdc-3b16be1fee41,2023-12-21,One-time,32.08,Credit Card,Reforest the Sanctuary
DON000393,a6152a7b-a7f3-432e-a90b-e93766380680,2023-08-09,One-time,68.07,Credit Card,Jungle Education Project
DON000394,657dfb0b-aae2-43bb-b699-d58fbb304246,2023-06-28,Recurring,99.19,Bank Transfer,Reforest the Sanctuary
DON000395,657dfb0b-aae2-43bb-b699-d58fbb304246,2024-10-06,Recurring,11.42,Bank Transfer,Jungle Education Project
DON000396,236302f4-cb14-491d-993f-b8703d2971f0,2024-04-11,One-time,23.81,Credit Card,Defend the Great Apes
DON000397,80bcfaae-2806-445d-9e48-9e9724a285ab,2023-09-05,One-time,78.46,Paypal,Jungle Education Project
DON000398,a1ddcb8d-f561-46b0-a75b-026c2441aa9a,2025-06-11,One-time,35.69,Bank Transfer,Jungle Education Project
DON000399,beaefed1-aae0-4f1d-b1db-fbff77f104a3,2025-04-23,One-time,39.83,Paypal,Marine Mammal Defense Mission
DON000400,b7973d15-b7d3-4d94-936d-56844c564a26,2024-05-18,One-time,64.3,Credit Card,Jungle Education Project
DON000401,71c02896-aac6-41cb-8c83-7a914788a4ba,2024-05-27,Recurring,84.0,Paypal,Reforest the Sanctuary
DON000402,71c02896-aac6-41cb-8c83-7a914788a4ba,2024-12-21,Recurring,5.22,Paypal,Habitat for Hope
DON000403,71c02896-aac6-41cb-8c83-7a914788a4ba,2024-05-09,Recurring,97.84,Paypal,Marine Mammal Defense Mission
DON000404,ef591a1e-9ce3-420c-ae21-5ea233be4298,2025-05-14,One-time,74.63,Credit Card,Marine Mammal Defense Mission
DON000405,57e1f182-84e1-4931-afe3-4027c6334d78,2024-12-30,One-time,101.89,Bank Transfer,Wildlife Rescue Van Drive
DON000406,73dee8f3-049b-48e2-b0eb-10b3b7ed0be6,2023-11-29,One-time,52.05,Bank Transfer,Rescue Orphaned Gorillas
DON000407,a875447b-fd78-483b-8224-1d54597585ee,2024-06-05,One-time,87.39,Bank Transfer,Reforest the Sanctuary
DON000408,3ac61d69-5c8a-48d1-ae77-3d565f92de4c,2024-08-12,One-time,11.04,Paypal,Defend the Great Apes
DON000409,88bc85be-1552-41a1-8146-d2bab6bccf3b,2024-02-01,Recurring,52.85,Bank Transfer,Jungle Education Project
DON000410,88bc85be-1552-41a1-8146-d2bab6bccf3b,2023-11-11,Recurring,55.75,Bank Transfer,Reforest the Sanctuary
DON000411,88bc85be-1552-41a1-8146-d2bab6bccf3b,2023-11-14,Recurring,91.26,Bank Transfer,Defend the Great Apes
DON000412,88bc85be-1552-41a1-8146-d2bab6bccf3b,2025-06-12,Recurring,6.76,Bank Transfer,Defend the Great Apes
DON000413,88bc85be-1552-41a1-8146-d2bab6bccf3b,2023-07-17,Recurring,14.93,Bank Transfer,Rescue Orphaned Gorillas
